OBJECTID,FID_LULC_s,LANDUSE_CO,LANDUSE_DE,LEVEL1_LAN,LEVEL1_L_1,LEVEL2_LAN,LEVEL2_L_1,LANDCOVER_,LANDCOVER1,WATER_MANA,LANDUSE_YE,FID_waters,Id,Name,Area,Area_sq_ft,Shape_Leng,Shape_Area
834,10284,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,406.30749415400,3652.68516083000
835,10321,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,470.00143463900,9997.78146002000
836,10331,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2480.64908446000,159997.45459700000
837,10336,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2925.32588211000,452007.28492800000
838,10337,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,196.09518371700,1977.08767572000
839,10359,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2435.45537402000,62614.86834350000
840,10378,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2249.89777340000,108158.64915000000
841,10385,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2873.43358634000,67287.73526420000
842,10386,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2192.67972235000,71707.47151790000
843,10407,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1922.31636028000,127741.95206000000
844,10411,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,5551.68141649000,280151.12500500000
845,10418,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1883.87950529000,41829.74924560000
846,10508,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1759.33253183000,71310.88291780000
847,10533,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,9603.29103933000,1719987.00849000000
848,10535,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3099.24060034000,156149.45773400000
849,10559,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3213.07805474000,346577.30780500000
850,10577,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2629.34368361000,146276.09918600000
851,10592,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,859.97639881900,14496.60644910000
852,10601,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,428.47113755400,10199.04993160000
853,10605,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1781.76110528000,39524.69456000000
854,10607,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1338.23040548000,30494.30398960000
855,10625,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,776.01996035300,35668.41403230000
856,10639,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,156.82865336700,1525.23915723000
857,10717,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,257.62881179500,1582.22652191000
858,10733,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,590.64691856500,16542.89594920000
859,10750,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,210.52255351800,2581.37204534000
860,10758,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,277.28417145100,4606.40758434000
861,10768,1130,"1130: Low Density, Mixed Units (Fixed and Mobile Home Units)",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2667.77507414000,207092.12421100000
862,10778,1130,"1130: Low Density, Mixed Units (Fixed and Mobile Home Units)",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,4432.66026984000,306735.39933500000
863,10799,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1782.45612754000,162926.97746900000
864,10800,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,315.97960955100,6280.79368213000
865,10813,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,636.53938018000,20351.35323320000
866,10831,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,521.20371931400,14179.78346630000
867,10842,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,496.88090909900,15150.24881960000
868,10846,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,295.21773332200,3745.44094621000
869,10876,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,205.37587989600,2536.47661107000
870,11061,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,9963.30966831000,1151768.27552000000
871,11064,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,631.47633698700,25325.29943360000
872,11065,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,643.49466856700,21710.37834010000
873,11068,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,420.54066366300,11040.93150660000
874,11072,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1657.34061332000,172464.66552500000
875,11075,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,675.48757299500,27966.08239760000
876,11084,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,4231.27035465000,271223.13288000000
877,11085,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1370.54979168000,34605.60631830000
878,11097,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,466.07259395400,13058.87445570000
879,11102,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,430.14236775100,10741.31440690000
880,11103,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2559.46436107000,193581.61141000000
881,11120,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1910.31927421000,109342.68173100000
882,11123,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2103.51055826000,113649.26055400000
883,11125,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,3110.95333215000,196002.56132600000
884,11126,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1058.62953723000,34860.22231590000
885,11127,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1454.93426187000,78126.54142170000
886,11134,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,655.76852229900,26610.93931810000
887,11136,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1059.62102694000,64852.54046320000
888,11152,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,634.62186869700,20789.86073970000
889,11154,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1627.93171713000,77978.63657890000
890,11155,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,863.68605483900,35706.56014730000
891,11157,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,843.28138727200,37610.15018480000
892,11158,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1759.08725263000,163420.33302300000
893,11167,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1666.93156768000,87748.18308990000
894,11180,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3877.22092354000,254556.18975600000
895,11197,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,991.76024308100,33499.05462560000
896,11203,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,857.95700063000,42019.75319430000
897,11209,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,932.73279776600,34095.54993680000
898,11211,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1237.58004675000,70983.13814680000
899,11275,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,231.88824746200,2274.74694391000
900,11402,4340,4340: Upland Mixed - Coniferous / Hardwood,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,485.59979560900,14570.79592740000
901,11455,4340,4340: Upland Mixed - Coniferous / Hardwood,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1646.31188889000,116728.23346900000
902,11483,4340,4340: Upland Mixed - Coniferous / Hardwood,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,678.79821882000,18756.57185570000
903,11484,4340,4340: Upland Mixed - Coniferous / Hardwood,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,571.24512882000,14955.29078840000
904,11486,4340,4340: Upland Mixed - Coniferous / Hardwood,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Upland Mixed - Coniferous / Hardwood,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,781.16255369800,16972.57533480000
